,HeadFront,SpineThoracic2,SpineThoracic12,LShoulderTop,RShoulderTop,WaistBack,LTrochanterMajor,LForefoot,RTrochanterMajor,RForefoot,LElbow,RElbow,LWrist,RWrist,LKnee,RKnee,LAnkle,RAnkle
495,-41787.02091344162,-54218.40308870298,-46936.010715104,-35772.09645609843,-54201.0411916821,-31569.264790050795,-7761.761213994709,36938.895379109395,-23350.85914891147,48713.41895555096,-36721.680644542386,-20298.252336336256,-18768.29507977631,-6598.449900424559,16116.548560498642,15308.683425493815,24178.775863215385,37426.4425807712
496,201663.97113182343,233879.2907213327,258252.1234816797,197575.68916561006,263152.3331962518,258967.39774390392,208814.71291773362,221435.14204512106,300251.0326193307,299035.387534246,196315.39972171927,262490.035966913,185480.3201612771,214257.41811959818,202142.07607386447,274977.5402674319,222953.53421972043,304786.85511268297
497,-41270.13340548832,-53285.63923160793,-45969.94510607302,-35400.32204407756,-52838.754714324634,-30479.504524122043,-7587.814933689027,37384.828550645434,-22504.077998286928,48717.55376173547,-39941.79307833854,-17906.91952812634,-23169.792189717606,-8090.499175325807,15064.949676800428,15265.979731566207,24779.36054341137,37178.01718497419
498,197811.78529134853,229159.33001394809,254865.93222419222,193905.77149148314,255488.12156651466,254392.2621646828,205083.89089353077,209707.31914398505,296124.34031968,298660.87966017507,195545.9850042743,250066.47194234058,184963.85472225607,203908.81665295074,197115.32465167844,274360.9479587119,214474.59231502953,303910.44413622114
499,-40757.28836347078,-52321.08210104921,-45057.00272085711,-34963.450893977846,-51725.58951978908,-29536.83259179783,-7618.966391260154,37594.90767478631,-21804.673216346127,48692.85570325227,-43524.67287454587,-16593.37548351256,-27754.105165929235,-10321.769671303402,13875.41230600337,14870.498191882474,25564.26674187838,36889.35603889857
500,193859.79990843407,224158.412513472,251581.42692591486,189996.4737312391,248006.6788598853,249894.4530737391,201530.66730053377,198498.186094581,291547.54256046924,299464.4799036803,193676.76729696695,239382.49291933628,184732.20901998243,195679.84904796962,192235.8905770877,273239.94435738446,206619.16787037824,302667.28125105595
501,-40288.50462336364,-51374.01188292408,-44185.19186679341,-34504.2456093932,-50906.51071545304,-28667.286889576964,-7791.733675009113,37637.79457406797,-21104.592859070144,48700.78679163735,-46318.29150404403,-16245.200977606248,-32242.581127847843,-12909.250802538132,12618.341179763163,14220.786637691235,26351.311058182648,36502.28835168293
502,189930.5140814655,218935.3902239408,248207.09785500556,185806.67456785595,240839.90736666176,245677.8864518369,197824.84718945675,188385.3629676649,286735.62512679887,299007.077451647,191676.3787674802,230762.12210492097,184267.36122668025,189411.75920831063,187578.0681235384,271765.68589001667,199251.847209955,300967.2015783845
503,-39854.14363668983,-50475.60612689532,-43376.2419488914,-33944.222780980184,-50312.04912968505,-28004.486329517837,-8045.02674574875,37554.94269904461,-20434.27583684431,48639.38923678445,-48696.227343331935,-16609.790499808987,-36280.77587065773,-15617.842984874864,11397.817084321454,13276.368191672289,27250.904144100194,36117.56962110813
504,186006.57107267113,213777.77526783134,244747.17599169654,181550.0331876796,233839.83922236075,241826.2040785608,194151.23952995788,179354.5047724567,281508.373906921,298772.94217112067,189937.97573677448,223902.2744238775,183241.2545977676,184749.2025768778,182909.9634193115,270099.24584874295,192190.55248028712,298811.4744040976
505,-39353.582248873514,-49740.80987460866,-42639.99131025544,-33354.94909351264,-49758.05833544255,-27537.55606885156,-8388.25522570128,37510.443992843124,-19575.851226191524,48819.95332924309,-50692.521888393254,-17341.089584610745,-39517.1549968226,-18074.14673841594,10446.825581884841,12053.42473218196,28136.016062449176,35646.88532203275
506,182158.57324927545,208824.29075662585,241323.8327318194,177389.10263936705,227091.16490203116,238156.23619908388,190792.55538635736,171888.27853325199,275455.522096679,297965.1572638329,187956.1819680691,218347.27138392007,182035.28267590387,181393.24659217373,178241.28915013792,268122.0312788056,185453.00379980146,295805.658350632
507,-38792.12529124577,-49150.94623074967,-41986.63372529957,-32719.107186492445,-49143.21692293757,-27129.171053927363,-8771.264885355136,37546.26425953466,-18397.288282211302,48697.57469177598,-52065.09939361675,-18123.299606626155,-42012.60400392236,-20116.70294141792,9909.976062189293,10547.645404595387,29147.946696077015,35140.66837999933
508,178346.36510950423,204229.7650883406,237801.17820950446,173455.80953372375,220861.02809239918,234647.32640330118,187480.70552814723,165883.47259141106,269530.34768178174,296362.9663018151,185415.57290470073,213993.6721434234,180244.5768467445,178348.30829681893,173671.3284932624,265299.0512396324,178790.2973572852,291819.2085784214
509,-38092.78482100325,-48709.939054634786,-41330.52991646739,-32040.238340397234,-48535.608818396635,-26747.994955586815,-8989.416997080516,37800.10085974432,-17150.061639104373,48219.56070601204,-52572.27069116723,-18753.420630987603,-43395.94843373689,-21357.395127027637,9925.302714371333,8860.847032565252,30233.901360975247,34301.46463163484
510,174604.65270424288,199961.67560527375,234194.42100767506,169800.59395179444,215652.95406898222,231080.9954815248,183815.6664540039,160631.97220154546,264133.7159071245,294158.3749410235,182297.56054085155,210872.93192082917,178087.9447405525,175459.99882094903,169041.0336415794,260984.3910722088,172569.0768641698,287312.694353433
511,-37306.32540405495,-48272.99669031879,-40724.60218725153,-31340.18244588332,-48148.558292179776,-26397.621901048617,-8854.750939755446,38207.59000865217,-16105.356137342504,47568.521657454294,-52267.36156854009,-19181.720250448692,-43734.585320194776,-21701.61403035745,10547.887964898444,7750.127229708454,31374.72361290436,32868.010774069844
512,170881.31168131478,195989.51669557032,230383.58518444042,166350.63167337878,211367.075856921,227215.03477816147,180105.31635293964,155923.48739708672,259153.55193226296,291439.2047745181,178894.28142536525,207981.4631664793,175305.0822721349,172610.4628347792,164511.83516560367,255563.0821815396,167076.45835116194,282256.81822043174
513,-36482.94632671235,-47903.80243613107,-40213.86333202146,-30649.221251748786,-47982.80699255735,-26012.39545715315,-8391.259086687838,38913.33041056097,-15628.255232514835,46241.15874550327,-51272.24023370014,-19149.14754318488,-42717.002854777485,-21224.256135576878,11523.765447559661,7654.416367327416,32633.390214225383,31191.40936284444
514,167217.74164540984,191991.31936544675,226056.43315931203,163030.306139065,207480.62001322044,223051.16586415787,176193.42852275935,151831.46039606052,254202.4354735894,286351.6040772802,175484.1447536748,206017.26087162906,171733.2805160297,169719.76462795347,160194.10878069472,249008.24599453466,162441.1833529404,276877.28759057965
515,-35729.90138696332,-47359.8364223347,-39786.966931875286,-29994.490510778334,-47823.710415315654,-25608.045278554222,-7473.875839917986,39802.99812847659,-15451.201197345457,43461.9455698792,-49729.95547288541,-18950.141242274483,-40258.43763565089,-19831.097002510418,12824.623854340363,8454.162514638276,33987.34634682634,29412.045496496125
516,163721.05108745475,188358.50427948943,221281.55563137523,159787.66287922152,203773.23344878468,218370.20578341256,172354.71131421614,148340.75763190174,248308.64145174337,279254.49305098865,171977.70452930083,204427.80844910865,167551.88626831153,167016.30399516298,156279.38088528538,241560.1726450945,158628.5546300894,271350.888258999
517,-35030.80295351171,-46877.933434511506,-39392.267743556644,-29326.734880477277,-47532.28726366612,-25000.06460518948,-6325.116342183319,40810.37312222345,-15047.069450080991,40531.11823128081,-47621.955784880905,-18650.37513350282,-36590.55286546769,-17871.925728158145,14276.47420659515,9934.602946067313,35347.82430150306,27247.219343726618
518,160345.91292321065,184485.53632775226,216382.75081286833,156138.20705599958,200053.40143923313,213434.58950022593,168613.86244026743,145454.19777734368,242171.2401135975,271187.15140090475,168087.44504347027,205802.65588481727,162757.30533505804,164502.82511762218,152778.51243934195,233256.69588003412,155563.61690189986,265088.35605753143
519,-34271.44459393072,-46196.61210515967,-38935.849977514226,-28381.635056351493,-47025.76094837474,-24214.79526940916,-5102.133703552943,41927.51666021437,-14567.438168262743,37466.239661588836,-44748.77064203922,-19235.893520398327,-31920.53310082804,-15393.199672183066,15816.662117658412,11702.00776532177,36659.41780224475,25142.210699173433
520,157115.4937698065,180525.3713538546,211391.44247612348,153321.8874098596,196309.88598949328,208419.477032498,164873.96831050763,143048.7514048838,235802.5741610902,263536.23712168826,163291.41565889848,206360.20722315117,157849.37896840408,162225.10942486717,149735.7335654242,224727.2497287911,153167.96201739044,258225.98817974766
521,-33461.244291384646,-45319.24548526807,-38347.39386458561,-27486.374244985534,-46261.09828025689,-23239.837868960138,-3846.403841116451,43106.83068028501,-13752.710524786438,34260.80123193077,-41011.47704142463,-19801.36616005013,-26671.69135616155,-12496.333601289298,17376.432416385374,13521.299001394429,37907.47202246089,23030.215111470294
522,153929.69118418358,176664.8473013659,206444.5828888624,150188.03389271972,192808.5888806043,203526.2111176982,161066.25403848776,141126.65091735558,229238.60303398842,255590.08698585958,158569.43941207475,207495.12043164935,152903.49464703482,160740.9287633655,147107.28372597613,215797.3274540529,151341.29232360673,250652.44951243428
523,-32537.934543846364,-44314.014391214485,-37506.419695479024,-26305.493222318415,-45413.24325085658,-22145.9389802753,-2608.170273503296,44266.001539895304,-12524.42224684119,31067.647562582715,-36832.438504779624,-20863.082864994096,-21139.322199099734,-9603.921367429924,18898.992678825787,15443.027925490733,39060.191859643965,21005.00293371128
524,150839.14095164317,172965.64954415147,201786.36748314346,147082.37347405372,189816.22932824548,198738.37737009735,157044.388298629,139572.8041171831,222621.48295906722,247826.75547483467,154038.26308345931,208297.28727833298,147975.95206254497,160699.1050195871,144904.41737314488,206998.27238959225,149868.84351321534,242516.79180444413
525,-31584.773733974245,-43245.286220308335,-36455.02168647721,-24963.118297568282,-44655.845631501885,-20919.199655690296,-1399.2318106105595,45357.998613329444,-11009.903280818784,28119.52618723522,-32302.627170884065,-22199.01147092598,-15505.13156972552,-6630.224594880085,20349.730463656197,17295.001629931437,40076.630439813525,19213.292134821335
526,147847.0134824167,169452.89958548124,197211.14013450747,144169.7613220556,187146.58477292798,194032.1218598216,152978.54355003353,138242.3708905175,215960.18794526483,239993.42626100345,148951.55325269455,208771.08551959408,143232.93928051819,161933.7255702709,143188.5750511686,197719.13939552518,148599.3660839798,233842.20172609342
527,-30632.325800330786,-42116.02047050459,-35070.04747278063,-23546.958463575247,-43979.24222721737,-19622.887866070654,-341.20795754462597,46319.31288685089,-9262.90610845136,25629.200359327893,-27211.71567378698,-23727.176821895955,-10001.702380923525,-4074.4706516289007,21658.097172669222,19223.393028480765,40959.9605363172,17876.49714819208
528,144974.66642385846,165813.94978448408,192747.9357775982,140573.68828217228,184534.8240970149,189393.14440397045,149143.49332684404,137994.86450279973,209462.4878481803,232055.29468481426,143593.2132874909,208847.18800256643,138688.0346438986,165320.28140507094,141969.0039915854,189499.00125704135,147740.09505640724,224745.9093905649
529,-29751.819763596694,-40821.010339205284,-33454.68738670807,-21790.353884203272,-43293.34961297711,-18286.22172503653,802.239723868599,46545.45578004165,-7430.461661657231,23813.357446263726,-21745.844784425266,-25345.194291915628,-4782.761136703681,-2063.903163206749,22782.085066198895,20936.598574204123,41546.620321320836,17007.709570788273
530,142268.85222327604,161959.92293390294,188206.01797170268,137443.95368852367,181873.3236180849,184840.31741661247,145465.98767784346,138419.54750261872,203074.99792728713,223498.2592822977,138339.18722210432,207959.35112612895,134529.67934095045,170813.83158406895,140507.21202408703,181365.2934469894,147816.18200135257,215456.77755654647
531,-28969.591040880965,-39291.18226985178,-31625.205034840976,-20097.798775467534,-42510.41105819258,-16931.21830254901,2024.3721448910037,46608.53829962251,-5545.457541567295,22751.43669786484,-16153.21843168154,-26681.4272782166,17.313355447091453,-958.5844177126564,23832.730911996023,22616.867867351797,41720.42760215091,16601.601038983616
532,139675.7697830482,158036.44032657854,183523.89963685634,134029.1078311637,179073.88339250447,180403.1036331932,142120.82997554183,138476.9195968308,196891.5813243824,214951.66630433468,133242.951913331,206577.489646388,130586.52517768857,178574.52272546178,139165.4283432454,173484.7980316925,147694.13917855767,206294.49258752714
533,-28283.63601658481,-37596.08913281279,-29650.97266875794,-18245.272254371215,-41519.05835254346,-15527.070688049913,3208.323550984678,46699.90311650943,-3665.0619491838297,22292.68580997333,-10572.286402744794,-27754.529129073424,4339.958438942023,-1055.5384818964885,24619.018500253147,24125.174710452604,41925.408675376035,16694.206042478665
534,137136.25833158297,154133.67224865808,178609.86528413222,130941.1794718054,175866.0810410117,176113.00046041972,139057.501779724,138543.2033730013,190735.4837261871,205917.92419423524,128338.97308831057,205078.04186252062,126968.16267176264,187189.07586747792,137841.28706949306,165653.77334239025,148043.21593280713,197266.03705123713
535,-27618.66162837694,-35804.77105247117,-27673.753724318027,-16496.666346613885,-40142.17718686795,-14032.549380265758,4185.767039699553,46759.57400129898,-1804.8018442585235,22566.166844761276,-5217.22814710626,-28618.638639001372,8078.149873151782,-2652.0568708430583,25097.204213862315,25352.620762868828,42011.834852405445,17256.773139314057
536,134791.1355948951,150377.91470529584,173723.5531069272,127740.58676220302,172347.81505252377,172115.07679167978,136197.4286738664,138570.48022786318,185093.26088265225,196673.90681099496,123721.84055413364,203926.56276895347,123707.88195102115,197146.6245583881,136499.4301625208,157827.8788390282,148389.39322945641,188616.06449394423
537,-26944.321485443026,-34026.570895237324,-25885.657589351336,-14796.382493601093,-38411.2700379211,-12474.76576103193,5063.457081291701,46838.39110564752,-152.2217660588285,23553.56600407378,-340.91347021718684,-29689.985883786532,11110.185604552596,-5676.422785818329,25458.21295568227,26149.533091303998,42034.00463127563,18166.464297335377
538,132247.2642013695,146741.99350442688,169169.05261478107,124594.51872517432,168669.78770175378,168426.93605493163,133552.70254580182,138709.27346922946,179555.8757810181,187520.142961409,119474.72548879962,203096.0932259967,120682.19272627657,206402.31780885477,134894.83909959297,150239.84558403914,148618.41716404364,180366.11740335898
539,-26156.13828484722,-32203.012907733675,-24211.043524533976,-13178.47193586464,-36494.870582275864,-10932.005683673495,5929.824924068351,46874.01067018771,1238.1524458449348,25161.6633320478,3880.997469155118,-31187.995789783447,13312.37246968361,-10227.097622778514,25839.88725095679,26540.71595922904,42005.510558530674,19353.68775245404
540,129822.19267368669,143382.09393933267,164903.0316400586,121478.13189595372,165118.56667253963,165057.76511916582,131089.51929522995,138728.97771188142,174194.43229831726,178762.07622095538,115688.0079391341,202955.88814330043,117964.13820028832,214295.85379585068,133811.50836799105,142922.05290067827,148601.17868555803,172545.90329585946
541,-25338.30760252379,-30503.193151601794,-22555.437823001164,-11645.540730994413,-34695.36620831581,-9409.069197585333,6821.844102921019,46901.289003376834,2585.455092813434,27216.75997487313,7321.931477501301,-33544.54829315434,14597.063188601314,-15783.496060527548,26160.582350560973,26589.104305648507,41933.87566422134,20734.614701541304
542,127236.30722337164,140186.81687329573,160860.3827765412,118540.6434874884,161752.22291515284,161704.78865427806,128806.53538289867,138744.70713057937,169012.2290269528,170008.13220353232,112427.83281216766,203113.83272375763,115481.73553429311,220576.45678130488,132406.96552126153,136218.73956315833,148344.64750472558,165035.81541226752
543,-24398.16505795761,-28894.9209840276,-20911.103077557113,-10293.413057825048,-33113.91520567084,-7944.180133311718,7737.865276239234,46913.2647589277,3617.530342228056,29590.458624018378,9931.01766362687,-36759.643093619845,14915.67649506842,-22049.832076905375,26666.24864218374,26296.480126525665,41814.409842064655,22215.394166114354
544,124658.8886999639,137125.4880798637,156812.9129880978,115854.20689019188,158688.15167325738,158309.3617611502,126638.96513312068,138883.99077150648,164222.09657032785,161241.32014593235,109645.82620996555,202970.31924153585,113437.65555257391,224591.1665531604,131193.74612810486,129719.70020827407,147942.64375221677,157777.28269428233
545,-23455.954688809237,-27423.325035583555,-19266.571944921117,-9164.343157079908,-31871.074232851533,-6669.521971028815,8658.072849114036,46929.71224011234,4523.6529873462605,32087.549685206384,11764.160998640804,-40447.98947655798,14294.060536154822,-28415.64135108371,27098.79217016461,25670.273402925413,41658.50602270852,23854.82647705359
546,122125.46460212048,134206.96752439757,152652.6956161815,113502.77643570266,155714.78413812016,154810.44355658157,124498.13264000253,138992.36368277261,159606.05095432475,152804.43234914148,107281.57512057418,202288.27813619998,111801.42583662286,226584.88272914954,129872.01141012792,123811.47659027876,147495.31716251606,150606.99541717855
547,-22595.115025068888,-26125.894438495932,-17627.253564639148,-8278.625001687127,-30931.866208973603,-5566.436526499325,9577.561337321153,46934.69880171929,5143.560472630641,34442.015926826454,12929.781973909732,-44446.48245279089,12821.33109569013,-34623.60788240215,27596.13803339128,24828.401775881503,41470.91854522537,25632.34437240483
548,119423.07411345592,131430.28497599516,148351.99275028618,111375.35377815831,152768.8312121817,151211.37214645895,122224.36120709847,138786.19365033958,155180.67653080306,144235.38343322324,105428.11736393312,200516.2211480465,110395.53723068666,226831.19406022405,128726.0890521287,118762.0749755789,147047.44877594974,143530.8716929125
549,-21654.424583890243,-24998.738872829104,-15943.811674775206,-7583.004756304792,-30264.541260308826,-4456.216118730641,10425.822558518703,46917.3804660856,5536.638825615042,36474.60589721135,13360.764859527255,-48240.125474053915,10635.363392304578,-40661.28438257275,27886.27102638888,23846.470287799624,41236.72501253181,27483.92809548742
550,117376.05500219342,128726.81438344956,143931.01008400728,109382.3713389732,149974.95709664034,147503.12821828155,119785.9972939479,138785.32930623638,150927.43445729386,135555.02901719775,103868.92894349023,197769.2840429715,109335.90243133661,225714.8589166461,127750.49975716026,114433.56272314774,146408.19926159567,136445.7009028833
551,-21291.543107404228,-24024.274503334003,-14258.14254360889,-7197.587075000141,-29694.52274549837,-3384.8056006149127,11190.609394501287,46909.1267488654,5754.946974073908,38034.04416527973,13249.671404469573,-51479.35230140976,7885.813236066137,-46267.72797408,27947.86481869551,22844.913913457924,40992.2517035209,29327.39999035527
552,115134.26778928257,126184.08084108944,139391.88463497045,107682.007454707,147081.1513462386,143528.72020346677,117138.61026945626,138724.17605541024,147054.34914958046,126958.2071104008,102577.89549441545,194224.56887249398,108760.41964713871,222927.17029057554,126886.88227829454,110718.09405937433,145487.6402429175,129302.58888695049
553,-20900.282769020792,-23259.258432478906,-12567.351666163362,-7212.277924504124,-29332.004422735947,-2354.2757126526412,11973.248090351539,46905.90823172266,5818.291946059224,39029.89143575982,12716.985063727458,-54161.73229332974,4761.3091503933465,-51147.419003427625,27780.49711705432,21917.256851902523,40669.820155080466,31050.170953163313
554,112871.63566240287,123759.42993790095,134757.49747460193,106210.97191364583,144070.129192136,139268.18037618365,114369.64496620203,139005.63849834673,143594.7881068537,118629.51758774652,101352.99495976444,189290.1242229397,107657.37790672209,218659.11870794208,126122.73358656355,107746.29205502552,144370.67373496635,122166.97034742407
555,-20551.649067738814,-22665.363059452684,-10861.189137353438,-7630.0713872914275,-28865.62948054089,-1306.32029835914,12766.77361109012,46973.270507667105,5753.397376621353,39483.24307655856,11903.993708126509,-56046.81090505481,1796.2416434938968,-54879.913107548826,27449.317235202852,21195.107080736045,40301.2333073963,32579.505669112197
556,110717.0610785514,121707.43936910963,130198.31654085699,104951.67478030038,141439.67264827562,134821.49913018392,111628.84697763876,138801.18038356942,140335.48272537714,110986.95770793773,100173.66790247931,182821.60417094541,106913.46413472662,213234.81274016545,125458.53915992199,105192.89425999823,142707.6638312346,115461.6442019485
557,-20300.519176737464,-22456.426892938172,-9253.361522341402,-8304.546497878473,-28358.97503124953,-226.85926697968534,13566.439653222078,46941.03265060655,5584.63991196905,39575.20247275848,10976.672986431258,-56689.85697278287,-1021.9653733061714,-57388.547782049805,26910.367804374364,20791.945206725886,39991.096609896165,33784.43670077447
558,108557.78111588774,119690.46145612592,125782.90249699047,103804.3642021646,138126.0835435504,130545.96938409208,108539.79235091864,138295.46208601157,136886.721999344,104183.76289061166,98842.74616036838,174907.03604624743,105943.91231515401,206685.44878803604,124550.24069215222,102808.96795842514,140543.03771905633,109247.93948668274
559,-19980.125158922936,-22272.790342086904,-7753.769872473458,-8960.17187042073,-27698.741288809993,779.6275463135316,14436.371086610794,46863.559921899105,5460.6110669388,39517.59183518347,10284.060348874984,-55823.68551157971,-3259.0083270146715,-58424.04339308308,26204.620050831614,20751.863282621183,39626.77646293467,34889.5027059621
560,106428.25845317381,117725.47933767164,121626.59112148796,102361.11888317375,135128.56670240505,126115.26188595833,105420.0038834374,137341.61217034515,133031.41067084798,98554.12707906839,97212.30798350985,167112.79169057304,104724.26109105576,199671.90617941009,123102.18134445127,100558.07969039239,137991.38720848536,103972.57256533022
561,-19532.845028580967,-22210.784150057916,-6382.872831674074,-9284.25184918075,-26906.962273247875,1835.5779735796168,15278.16028632733,46626.25224532737,5695.6857452359,39489.996254515965,9891.252269150038,-53960.97692167459,-4674.912657256376,-57996.551730242965,25410.38508784493,21168.645989594006,39011.37580379707,35859.57507894392
562,104248.72608701282,115623.75094799614,117980.68389411086,100562.7906073432,132062.36802489965,122064.78452261131,102248.2307957503,135876.61651166863,129135.29262365887,94001.16707690735,95351.92770668457,161129.78250018842,103091.3327944936,192441.804012055,120562.00331392695,98435.02225100313,135590.32712103587,99637.6136051132
563,-18975.993302344847,-22052.903567462352,-5261.792870649224,-9254.781228526546,-25929.194945418974,2746.5976380393004,16037.504688750254,46383.70848871529,6504.102977353647,39553.394239307214,9926.03007630607,-52072.469710507285,-5078.510751134199,-55937.174760167996,25060.198501880208,21920.05019369393,38082.11746733164,36791.89495889869
564,102021.32033311769,113331.15168707723,115083.29335994387,98577.41468579578,128976.70507216133,118494.40162713296,99465.83196838148,136592.81706720218,125609.2472323429,90588.07575978608,93229.67876690807,156249.82523082,101053.97994248703,185273.7727204,117199.73407376873,96308.9915541546,133267.8908970791,96298.84390855327
565,-18411.232481470935,-21748.126805914006,-4594.258822007781,-9012.259850179536,-24792.774620611985,3436.857878804207,16534.36145277724,45864.05792922749,7524.809240690782,39899.716695441384,10426.47183592687,-50039.49242499597,-4381.158546885934,-52359.151272559495,25277.0107565793,22937.7158070356,37180.890045694134,37723.97431266757
566,99740.32224664363,111001.56633538792,112732.65344784362,96488.01733178063,125851.79079742069,115446.16970980063,96832.66937468227,137806.91766698108,122386.19458934761,88349.1978280229,90856.71638213299,152180.48043040495,98608.69707103207,178221.5712109273,113307.58817512223,94322.71949940876,131198.24369324365,93931.3857787286
567,-17864.30422744994,-21409.20423503581,-4278.116299729198,-8669.003235247743,-23687.17193291174,4050.426740127881,16910.225408676284,44416.01383154724,8607.225495810493,40606.67564395042,11305.593721549852,-47800.5708211688,-2579.879572074693,-47454.96192323821,25973.88619972593,24083.187091019267,36138.69390811479,38702.44539515043
568,97386.3830463048,108646.11283579594,110671.98369706431,94400.36919547347,122859.17704739013,112377.4160742959,94450.37891685663,138031.63779684616,119158.66936863537,87078.6483126688,88371.83843293937,149106.58479100006,95739.79581552956,171067.979462595,109223.5413987239,92443.11744551235,128795.29429808559,92467.66096902569
569,-17210.088395386578,-20980.796083820816,-4122.974699262872,-8224.234082218638,-22625.958064699596,4795.417014133178,17217.947799306094,42744.92345024992,9750.300447027865,41625.05138332887,12392.909217731514,-45415.07087577594,166.22450330001448,-41354.0204406821,26904.304844416212,25285.445471265164,35008.514252492096,39701.66916631369
570,95015.35962098186,106360.45558684753,108713.75523930817,92247.98801660865,119954.41108727685,110086.82379078379,92306.4352093473,136621.70375309093,115700.81649586381,86681.62107255575,85854.40454871577,146591.84161170368,92557.70375585325,163557.57311924107,105191.17035832925,90775.53338159097,125967.15573139043,91730.61488101938
571,-16435.353632976534,-20502.51554478916,-3970.8410122602654,-7576.097718279962,-21525.301579940664,5344.68867816736,17521.414301977726,40949.47833977579,10991.806983463292,42884.28836518379,13564.98908977741,-42721.76332996678,3602.381376660982,-34301.974649109514,27887.280521161425,26470.984040031013,33909.183216446916,40760.77479221094
572,92685.10086295368,104078.00316097752,106737.04122830508,90118.16070086719,116979.15460596135,107479.54650430662,90265.17394702313,133491.82790228396,112249.08423152671,86973.88230899238,83437.35065978458,143806.77418121445,89255.21387258211,155591.78567559674,101299.92925209273,89105.86227768911,122507.34717033527,91592.00449502355
573,-15565.204283822663,-19882.962534144244,-3682.564513524907,-6864.170003751446,-20100.47725518848,6101.3605400252745,17923.460098821728,39172.10724234389,12252.116800919634,44352.58480079453,14637.972182441881,-39391.10017100186,7384.827431207901,-26647.786825319476,28832.075374316842,27664.694411529617,32897.44154241819,41829.418934640875
574,90415.64114115122,101708.14198277419,104697.29605567685,88037.1678289027,114070.17484986836,104853.58177013876,88244.77292078626,129443.59089115603,108646.63794940093,87760.33878460886,81250.05867413769,140762.7397348843,85867.50065694799,147290.09572550852,97524.4114455095,87671.92333618067,118512.84342674624,91687.13979935848
575,-14692.45164673106,-19005.44448527293,-3189.567674570637,-6083.460444084412,-18589.918624513884,6963.337254244434,18447.389745094908,37536.59800142972,13489.580952886685,45914.95475848842,15570.67046083503,-35131.546705577464,11226.536674132796,-18847.22241603615,29717.936953108445,28825.041547556608,32040.708500588335,42880.798897768735
576,88215.17021444495,99492.27181779008,102558.47353967329,85945.43348250902,111103.8645604073,102246.4500813559,86222.77727503875,124905.25690432746,105537.76498774906,88855.04632958381,79198.4399171188,137149.463410064,82542.79876277101,138799.22061976153,93904.32617908504,86504.52276351536,114133.37328525298,92116.086947959
577,-13860.350244905465,-18140.763503520095,-2446.9331210901,-5209.587283526169,-16837.603345691605,7878.531911505601,19065.8700398183,36135.19493189738,14569.027560680512,47576.03556339162,16384.818074068167,-30040.88711783308,14822.8989253597,-11213.1765670096,30578.32736973981,29956.379667037658,31332.46079380083,43907.14304176814
578,86084.60348583662,97227.72334199451,100289.13002646508,83927.25109196843,108050.65797057294,99819.25698614412,84188.84879481296,120003.20083376046,102437.327909982,89975.37805017177,77471.78093688187,132784.5932683945,79495.43679324968,130178.35903489141,90405.19928633352,85575.79136597886,109643.53217549948,92655.67018161863
579,-13091.454055898896,-17099.74078736949,-1446.47897334156,-4308.088525830892,-14995.907313011834,8798.73265575966,19744.208467127566,35007.59253652882,15578.740558127007,49283.65607405773,16937.432823347925,-24168.99358904797,17903.80176065099,-4017.055936877041,31339.764524185477,31058.554830399327,30783.345974653264,44975.31341674148
580,84008.28881198294,94912.12083798824,97930.24136438343,81919.24543467363,105097.35192323102,97089.1527084003,82202.39210762747,114876.8756332887,99633.72644424211,90542.7677726105,75883.9402561111,127877.00059910162,76795.48134460032,121519.61707589088,87076.58795940308,85103.86974801279,104980.16053589138,93469.37924776025
581,-12420.755547262823,-15920.299456606539,-228.59136511846737,-3306.7508805967373,-13037.969461057,9863.817041882554,20461.796635265157,34161.37993198243,16510.42239491814,49956.314584958636,17342.150333463054,-17871.447879860505,20368.62104516363,2641.8958570458235,32075.23879075837,32123.22907769432,30464.03656581877,46047.67746255561
582,81976.06095208782,92588.43692344463,95575.5967077605,80029.86027418647,102105.62762366497,94669.01868224383,80298.47769957015,109707.82532800466,96935.22754332218,90833.6592100419,74492.54114144846,122259.9166590766,74453.81391173248,112741.70667658007,83874.63375816369,84489.81429816473,100385.13408663376,94176.62936530166
583,-11829.35537552055,-14659.136810637625,1126.7240404779004,-2374.149507532362,-11169.747079080924,10879.102496323128,21208.87840527595,33628.27280144905,17512.84399999613,50112.97281197479,17492.849142957355,-11216.145474344681,22212.037635687535,8711.93934253127,32724.47209338787,33098.82039238288,30350.773890312077,46526.16747271285
584,79986.73229093317,90241.17845699113,93291.55871909682,78210.76057936344,99216.75111098248,92423.3527327194,78543.87673289716,104585.95080675551,94667.07780123813,90738.60454160944,73258.2090581671,116037.13833574372,72488.38666172438,104315.64444085177,80797.69392710802,83920.46970653135,95796.61103352533,94021.30004043617
585,-11284.287675328836,-13289.634340593184,2532.5545735817723,-1357.529966678776,-9403.228185729036,11826.436346374707,21966.909167225564,33439.2061037901,18488.369255374782,50126.3693148369,17365.327704596315,-4528.46136872223,23439.053294064368,13743.873160284453,33292.828267692435,33699.0576995906,30434.26610755393,46652.074878736414
586,78013.85309386518,87901.16793237906,91048.05179254425,76360.06159139931,96444.03133426621,90384.53641308815,76934.4577364091,99626.61068675743,93326.3163851687,90696.41648127444,72203.61463750325,109380.7852050779,70899.67345473883,96178.15545362432,77924.41304179135,83126.45760832903,91397.98079775117,93384.2679353988
